company_name,extracted_email,website,art_affinity_score,art_category,country
De Interiorismo: Interiorismo en Sevilla,,https://deinteriorismo.com/,0.0,Neutral,Spain
Antonio Calzado Estudio,info@antoniocalzado.com,https://antoniocalzado.com/,0.0,Neutral,Spain
Clau Interiorismo: Estudio de Interiorismo en Sevilla,atencion@clauinteriorismo.com,https://clauinteriorismo.com/,0.0,Neutral,Spain
Estudio de arquitectura e interiorismo en Sevilla,info@lascasasdeiridella.es,https://lascasasdeiridella.es/,0.0,Neutral,Spain
Interiorista y Decoradora de Interiores en Sevilla y Online,info@diversointeriorismo.es,https://diversointeriorismo.es/,0.0,Neutral,Spain
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,info@gunartea.com,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",0.0,Neutral,Spain
INTERIORISTAS Decoradoras Zaragoza - María Pía BioInteriors,,https://biointeriors.com/,0.0,Neutral,Spain
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,info@jessicazueras.com,https://jessicazueras.es/,0.0,Neutral,Spain
Noelia Villalba: Interiorista y decoradora en Zaragoza,info@interioristazaragoza.es,https://interioristazaragoza.es/,0.0,Neutral,Spain
Decoración de interiores Zaragoza - Estudio Angélica Escolano,"angelica@angelicaescolano.com,info@angelicaescolano.com",https://www.angelicaescolano.com/,0.0,Neutral,Spain
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,info@jessicazueras.com,https://jessicazueras.es/,0.0,Neutral,Spain
INTERIORISTAS Decoradoras Zaragoza - María Pía BioInteriors,,https://biointeriors.com/,0.0,Neutral,Spain
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...",datamexico@economia.gob.mx,"https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",0.0,Neutral,Spain
Noelia Villalba: Interiorista y decoradora en Zaragoza,info@interioristazaragoza.es,https://interioristazaragoza.es/,0.0,Neutral,Spain
Decoración de interiores Zaragoza - Estudio Angélica Escolano,"angelica@angelicaescolano.com,info@angelicaescolano.com",https://www.angelicaescolano.com/,0.0,Neutral,Spain
Diseño de Interiores Zaragoza Metro 7,"hola@metro7.es,info@metro7.es",https://metro7.es/interiorismo-zaragoza/,0.0,Neutral,Spain
Noelia Villalba: Interiorista y decoradora en Zaragoza,info@interioristazaragoza.es,https://interioristazaragoza.es/,0.0,Neutral,Spain
Interioristas Decoradoras Zaragoza - Maria Pia BioInteriors,,https://biointeriors.com/,0.0,Neutral,Spain
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,info@jessicazueras.com,https://jessicazueras.es/,0.0,Neutral,Spain
Decoración de interiores Zaragoza - Estudio Angélica Escolano,"angelica@angelicaescolano.com,info@angelicaescolano.com",https://www.angelicaescolano.com/,0.0,Neutral,Spain
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,info@gunartea.com,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",0.0,Neutral,Spain
Estudio interiorismo y decoradores en Zaragoza,,https://theroom-studio.com/decorador-interiores-zaragoza/,0.0,Neutral,Spain
Estudio de Interiorismo y decoración en Málaga,proyectos@aldeadecoracion.com,https://www.aldeadecoracion.com/interiorismo/,0.0,Neutral,Spain
Laube Studio: Estudio de Interiorismo en Málaga,info@laubestudio.com,https://laubestudio.com/,0.0,Neutral,Spain
Interni Esterni – Estudio de interiorismo en Málaga,info@ie2.es,https://www.ie2.es/,0.0,Neutral,Spain
Interiorismo Málaga | Estudio de Interiorismo,,https://www.blancacano.es/interiorismo-malaga/,0.0,Neutral,Spain
How Much Interior Designers Cost in 2025: Online vs Local,info@deborainteriors.com,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",0.0,Neutral,Spain
Salomé Hidalgo Estudio – Interiorismo Decoración Reformas,info@salomehidalgoestudio.es,https://salomehidalgoestudio.es/,0.0,Neutral,Spain
Diseño de Interiores Málaga Decoración de Negocios,,https://www.ursulaortiz.es/,0.0,Neutral,Spain
Estudio de interiorismo en Málaga,,https://www.lagointerioriza.com/estudio-de-interiorismo-en-malaga/,0.0,Neutral,Spain
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...",datamexico@economia.gob.mx,"https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",0.0,Neutral,Spain
Estudio de Interiorismo y decoración en Málaga,proyectos@aldeadecoracion.com,https://www.aldeadecoracion.com/interiorismo/,0.0,Neutral,Spain
Interni Esterni – Estudio de interiorismo en Málaga,info@ie2.es,https://www.ie2.es/,0.0,Neutral,Spain
Interiorismo Málaga | Estudio de Interiorismo,,https://www.blancacano.es/interiorismo-malaga/,0.0,Neutral,Spain
Diseño de Interiores Málaga Decoración de Negocios,,https://www.ursulaortiz.es/,0.0,Neutral,Spain
Laube Studio: Estudio de Interiorismo en Málaga,info@laubestudio.com,https://laubestudio.com/,0.0,Neutral,Spain
Estudio de decoración y diseño de interiores en Málaga,,https://theroom-studio.com/decoradores-interiores-malaga/,0.0,Neutral,Spain
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"cronoshare@cronoshare.com.mx,collection@infegy.com","https://www.cronoshare.com.mx/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,%24200%20o%20%24250%20MXN%2Fm2.",0.0,Neutral,Spain
"Interiorista: quién es, qué hace y cómo llegar a serlo - IED Madrid","2240x1680_Summer_Global_Design_IEDMadrid@2x.webp,2240x1680_Global_Design_IED_Kunsthal_02@2x.webp,19w_furniture_web@2x.webp,__Infinity_Cheyenne%20Berry_1@2x.avif,AXO%20GENERAL%201@2x.webp,Professions_InteriorDesign_02@2x.webp,19w_furniture_web@2x.avif,Professions_InteriorDesign_02@2x.avif,__Infinity_Cheyenne%20Berry_1@2x.webp,IMAGEN%2005%20%281%29@2x.webp,AXO%20GENERAL%201@2x.avif,CSP-DECORACIO%CC%81N-WEB%20%281%29@2x.webp,2240x1680_Global_Design_IED_Kunsthal_02@2x.avif,IMAGEN%2005%20%281%29@2x.avif,CSP-DECORACIO%CC%81N-WEB%20%281%29@2x.avif,2240x1680_Summer_Global_Design_IEDMadrid@2x.avif,get-image-thumbnail_7@2x.webp,get-image-thumbnail_7@2x.avif","https://www.ied.es/profesiones/interiorista#:~:text=Su%20objetivo%20consiste%20en%20dar,requisitos%20ergon%C3%B3micos%20contempor%C3%A1neos%2C%20estilo%20deseado.",0.0,Neutral,Spain
Estudio de Interiorismo y decoración en Málaga,proyectos@aldeadecoracion.com,https://www.aldeadecoracion.com/interiorismo/,0.0,Neutral,Spain
Interni Esterni – Estudio de interiorismo en Málaga,info@ie2.es,https://www.ie2.es/,0.0,Neutral,Spain
Laube Studio: Estudio de Interiorismo en Málaga,info@laubestudio.com,https://laubestudio.com/,0.0,Neutral,Spain
Interiorismo Málaga | Estudio de Interiorismo,,https://www.blancacano.es/interiorismo-malaga/,0.0,Neutral,Spain
Morales Interiorismo – Decoración e Interiorista en Málaga ...,estudio@moralesinteriorismo.com,https://moralesinteriorismo.com/,0.0,Neutral,Spain
Estudio de interiorismo en Málaga,,https://www.lagointerioriza.com/estudio-de-interiorismo-en-malaga/,0.0,Neutral,Spain
Salomé Hidalgo Estudio – Interiorismo Decoración ...,info@salomehidalgoestudio.es,https://salomehidalgoestudio.es/,0.0,Neutral,Spain
Inma Guijarro: Home,hola@inmaguijarro.com,https://inmaguijarro.com/,0.0,Neutral,Spain
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,info@almaprojects.net,https://alma-projects.es/,0.0,Neutral,Spain
Inma Guijarro: Home,hola@inmaguijarro.com,https://inmaguijarro.com/,0.0,Neutral,Spain
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,info@almaprojects.net,https://alma-projects.es/,0.0,Neutral,Spain
Inma Guijarro: Home,"ieX87oS+qgNJrTkb6Efm@UuZFs3At5G.Dw,hola@inmaguijarro.com",https://inmaguijarro.com/,0.0,Neutral,Spain
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,info@almaprojects.net,https://alma-projects.es/,0.0,Neutral,Spain
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,info@gunartea.com,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",0.0,Neutral,Spain
Mari Carmen Ortuño - Interiorista,proyectos@mco-decora.es,https://www.mco-decora.es/,0.0,Neutral,Spain
Estudio de Interiorismo en Mallorca | Angel Martin Studio,"hello@angelmartin.studio,admin@angelmartin.studio",https://angelmartin.studio/,0.0,Neutral,Spain
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...",datamexico@economia.gob.mx,"https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20fuerza%20laboral%20de%20Decoradores,26.3%20horas%20a%20la%20semana.",0.0,Neutral,Spain
How Much Interior Designers Cost in 2025: Online vs Local,info@deborainteriors.com,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",0.0,Neutral,Spain
"Diseño de interiores en Palma de Mallorca, Jorge Bibiloni ...","cv@jorgebibilonistudio.com,info@jorgebibilonistudio.com",https://jorgebibilonistudio.com/,0.0,Neutral,Spain
Estudio de interiorismo en Mallorca,interiorisme@mrotger.com,https://mrotger.com/,0.0,Neutral,Spain
How Much Interior Designers Cost in 2025: Online vs Local,info@deborainteriors.com,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",0.0,Neutral,Spain
Diseño de Interiores Vs Decoración - UNIBE,biblioteca@unibe.edu.do,"https://www.unibe.edu.do/diseno-de-interiores-vs-decoracion/#:~:text=Por%20esta%20raz%C3%B3n%2C%20resulta%20importante,interiores%20es%20transformar%20los%20espacios.",0.0,Neutral,Spain
Estudio de Interiorismo en Mallorca | Angel Martin Studio,"hello@angelmartin.studio,admin@angelmartin.studio",https://angelmartin.studio/,0.0,Neutral,Spain
Estudio de interiorismo en Mallorca,interiorisme@mrotger.com,https://mrotger.com/,0.0,Neutral,Spain
"Diseño de interiores en Palma de Mallorca, Jorge Bibiloni ...","cv@jorgebibilonistudio.com,info@jorgebibilonistudio.com",https://jorgebibilonistudio.com/,0.0,Neutral,Spain
Decoración de Interiores en Palma de Mallorca,info@oliverhomestaging.com,https://www.oliverhomestaging.com/decoracion-palma-de-mallorca/,0.0,Neutral,Spain
How Much Interior Designers Cost in 2025: Online vs Local,info@deborainteriors.com,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",0.0,Neutral,Spain
Estudio de interiorismo en Mallorca,interiorisme@mrotger.com,https://mrotger.com/,0.0,Neutral,Spain
Estudio de Interiorismo en Mallorca | Angel Martin Studio,"hello@angelmartin.studio,admin@angelmartin.studio",https://angelmartin.studio/,0.0,Neutral,Spain
Daniela La Rosa - Interior Designer Mallorca,,https://larosadaniela.com/,0.0,Neutral,Spain
"Diseño de interiores en Palma de Mallorca, Jorge Bibiloni ...","cv@jorgebibilonistudio.com,info@jorgebibilonistudio.com",https://jorgebibilonistudio.com/,0.0,Neutral,Spain
Cristina Garau | Estudio de Interiorismo en Mallorca,"usuario@dominio.com,hola@cristinagarauinteriorismo.com",https://www.cristinagarauinteriorismo.com/,0.0,Neutral,Spain
Espacios con Alma - Diseño de interiores en Las Palmas,"comercial@informaticatelde.com,mointeriorismo@espaciosconalma.com",https://espaciosconalma.com/,0.0,Neutral,Spain
Decorador Las Palmas – Interiorismo y Decoración de ...,info@spaciodesign.es,https://www.decoradorlaspalmas.com/,0.0,Neutral,Spain
¿Es lo mismo un diseñador de interiores que un decorador? - UDIT,"comunicacion@udit.es,orientacion.universitaria@udit.es","https://www.udit.es/es-lo-mismo-un-disenador-de-interiores-que-un-decorador/#:~:text=Ambos%20perfiles%20son%20complementarios%20e,la%20est%C3%A9tica%20de%20ese%20espacio.",0.0,Neutral,Spain
Diseño de Interiores Vs Decoración - UNIBE,biblioteca@unibe.edu.do,"https://www.unibe.edu.do/diseno-de-interiores-vs-decoracion/#:~:text=Por%20esta%20raz%C3%B3n%2C%20resulta%20importante,interiores%20es%20transformar%20los%20espacios.",0.0,Neutral,Spain
Zilo Interiorismo Las Palmas – Estudio de interiorismo ...,info@zilointeriorismo.com,https://www.zilointeriorismo.com/,0.0,Neutral,Spain
Jameos Estudio • Interiorismo y Reformas en Gran Canaria,"info@jameosestudio.com,JameosEstudio@jameosestudio.com",https://jameosestudio.com/,0.0,Neutral,Spain
Bargo Studio | Estudio de interiorismo y decoración | Las ...,info@bargostudio.com,https://bargostudio.com/,0.0,Neutral,Spain
Expertos en decoración de interiores en Las Palmas,interiorismo@victor-montero.com,https://victor-montero.com/,0.0,Neutral,Spain
Espacios con Alma - Diseño de interiores en Las Palmas,"comercial@informaticatelde.com,mointeriorismo@espaciosconalma.com",https://espaciosconalma.com/,0.0,Neutral,Spain
Decorador Las Palmas – Interiorismo y Decoración de ...,info@spaciodesign.es,https://www.decoradorlaspalmas.com/,0.0,Neutral,Spain
Zilo Interiorismo Las Palmas – Estudio de interiorismo ...,info@zilointeriorismo.com,https://www.zilointeriorismo.com/,0.0,Neutral,Spain
Bargo Studio | Estudio de interiorismo y decoración | Las ...,info@bargostudio.com,https://bargostudio.com/,0.0,Neutral,Spain
Expertos en decoración de interiores en Las Palmas,interiorismo@victor-montero.com,https://victor-montero.com/,0.0,Neutral,Spain
Jameos Estudio • Interiorismo y Reformas en Gran Canaria,"info@jameosestudio.com,JameosEstudio@jameosestudio.com",https://jameosestudio.com/,0.0,Neutral,Spain
Espacios con Alma - Diseño de interiores en Las Palmas,"comercial@informaticatelde.com,mointeriorismo@espaciosconalma.com",https://espaciosconalma.com/,0.0,Neutral,Spain
Decorador Las Palmas – Interiorismo y Decoración de ...,info@spaciodesign.es,https://www.decoradorlaspalmas.com/,0.0,Neutral,Spain
Zilo Interiorismo Las Palmas – Estudio de interiorismo ...,info@zilointeriorismo.com,https://www.zilointeriorismo.com/,0.0,Neutral,Spain
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...",datamexico@economia.gob.mx,"https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20fuerza%20laboral%20se%20distribuy%C3%B3,promedio%20de%20%244.4k%20MX.",0.0,Neutral,Spain
Bargo Studio | Estudio de interiorismo y decoración | Las ...,info@bargostudio.com,https://bargostudio.com/,0.0,Neutral,Spain
Expertos en decoración de interiores en Las Palmas,interiorismo@victor-montero.com,https://victor-montero.com/,0.0,Neutral,Spain
Jameos Estudio • Interiorismo y Reformas en Gran Canaria,"info@jameosestudio.com,JameosEstudio@jameosestudio.com",https://jameosestudio.com/,0.0,Neutral,Spain
ABD Interiorismo,estudio@abdinteriorismo.com,http://www.abdinteriorismo.com/,0.0,Neutral,Spain
Natalia Zubizarreta - Interiorismo y decoración Bilbao,consultas@nataliazubizarreta.com,https://www.nataliazubizarreta.com/,0.0,Neutral,Spain
Andrea Diego: Estudio de Interiorismo en Bilbao,"clientes@andreadiego.es,proveedores@andreadiego.es",https://www.andreadiego.es/,0.0,Neutral,Spain
▷ IRUNE TORRONTEGI - Interiorismo y Decoración en Bilbao,info@irunetorrontegi.com,https://irunetorrontegi.com/,0.0,Neutral,Spain
Kensho Estudio: Estudio de interiorismo en Bilbao,info@kenshoestudio.com,https://kenshoestudio.com/,0.0,Neutral,Spain
Moralima Studio | Estudio de Interiorismo en Bilbao ...,info@moralimastudio.com,https://www.moralimastudio.com/,0.0,Neutral,Spain
Urbana Interiorismo: Estudio de Interiorismo en Bilbao,urbana15@urbana15.com,https://urbanainteriorismo.com/,0.0,Neutral,Spain
Natalia Zubizarreta - Interiorismo y decoración Bilbao,consultas@nataliazubizarreta.com,https://www.nataliazubizarreta.com/,0.0,Neutral,Spain
Andrea Diego: Estudio de Interiorismo en Bilbao,"clientes@andreadiego.es,proveedores@andreadiego.es",https://www.andreadiego.es/,0.0,Neutral,Spain
▷ IRUNE TORRONTEGI - Interiorismo y Decoración en Bilbao,info@irunetorrontegi.com,https://irunetorrontegi.com/,0.0,Neutral,Spain
Moralima Studio | Estudio de Interiorismo en Bilbao ...,info@moralimastudio.com,https://www.moralimastudio.com/,0.0,Neutral,Spain
Kensho Estudio: Estudio de interiorismo en Bilbao,info@kenshoestudio.com,https://kenshoestudio.com/,0.0,Neutral,Spain
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...",datamexico@economia.gob.mx,"https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",0.0,Neutral,Spain
