company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
CASA FEF | Accueil,https://www.ateliercasafef.com/,Google,Architecte d'intérieur,"Lille, Hauts-de-France, France","8c4075d5481d476e945486754f783364@sentry.io,casafef@gmail.com",2.0,M:2/T:0,Modern/Abstract
Prix d'un Architecte d'intérieur : Tous les tarifs - hemea,https://www.hemea.com/fr/architecture/architecte-interieur/prix,Google,Architecte d'intérieur,"Rennes, Bretagne, France",contact@hemea.com,3.0,M:4/T:1,Modern/Abstract
Architecte d'intérieur à Reims | ESAI Architecture,https://www.esaiarchitecture.com/,Google,Architecte d'intérieur,"Reims, Grand Est, France","contact@esaiarchitecture.com,info@yoursite.com",2.0,M:2/T:0,Modern/Abstract
"Per'In Déco: Architecte d'Intérieur à Tinqueux, près de Reims",https://per-in-deco.com/,Google,Architecte d'intérieur,"Reims, Grand Est, France",contact@per-in-deco.com,2.0,M:2/T:0,Modern/Abstract
Architecte d'intérieur à Reims | ESAI Architecture,https://www.esaiarchitecture.com/,Google,Décorateur d'intérieur,"Reims, Grand Est, France","contact@esaiarchitecture.com,info@yoursite.com",2.0,M:2/T:0,Modern/Abstract
"REnovMOI, Architecte d'intérieur et décoratrice à Reims",https://renovmoi-reims.com/,Google,Décorateur d'intérieur,"Reims, Grand Est, France",renovmoi.reims@gmail.com,1.0,M:1/T:0,Modern/Abstract
"REnovMOI, Architecte d'intérieur et décoratrice à Reims","https://renovmoi-reims.com/#:~:text=Je%20recommande%20%C3%A0%20100%25%20!,'aurai%20pu%20l'imaginer.",Google,Décorateur d'intérieur,"Reims, Grand Est, France",renovmoi.reims@gmail.com,1.0,M:1/T:0,Modern/Abstract
"Atelier 423 - Architecte d'intérieur, réhabilitation, home ...",https://www.atelier423.fr/,Google,Architecte d'intérieur,"Saint-Étienne, Auvergne-Rhône-Alpes, France",s.meiller@atelier423.fr,1.0,M:1/T:0,Modern/Abstract
la vie quotidienne | architecte d'intérieur à Saint-Étienne ...,https://www.laviequotidienne.fr/,Google,Architecte d'intérieur,"Saint-Étienne, Auvergne-Rhône-Alpes, France",andry@laviequotidienne.fr,1.0,M:1/T:0,Modern/Abstract
"Atelier 423 - Architecte d'intérieur, réhabilitation, home ...",https://www.atelier423.fr/,Google,Décorateur d'intérieur,"Saint-Étienne, Auvergne-Rhône-Alpes, France",s.meiller@atelier423.fr,1.0,M:1/T:0,Modern/Abstract
"Architecte d'intérieur Toulon, Var | CT Création Carl Tran",https://www.carltran-ctcreation.fr/,Google,Architecte d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France","contact@carltran-ctcreation.fr,ctcreation@sfr.fr",1.0,M:1/T:0,Modern/Abstract
Mosser Intérieur Design | Agence Architecte d'intérieur,https://www.mosserinterieurdesign.fr/,Google,Architecte d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France","contact@mosserinterieurdesign.fr,mosserlaeti@gmail.com",1.0,M:1/T:0,Modern/Abstract
Architecte d'intérieur à Toulon 83,https://www.notesdestyles.com/nos-agences/architecte-dinterieur-var/architecte-dinterieur-toulon/,Google,Architecte d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France","contact-rennes@notesdestyles.com,contact-biarritz@notesdestyles.com,contact-colmar@notesdestyles.com,contact-metz@notesdestyles.com,contact-dijon@notesdestyles.com,contact-avignon@notesdestyles.com,contact-marseille@notesdestyles.com,contact-bordeaux@notesdestyles.com,contact-saintetienne@notesdestyles.com,contact-nimes@notesdestyles.com,contact-nice@notesdestyles.com,contact-toulouse@notesdestyles.com,contact-essonne@notesdestyles.com,contact-cda@notesdestyles.com,contact-annecy@notesdestyles.com,contact-perpignan@notesdestyles.com,contact-lpev@notesdestyles.com,contact@notesdestyles.com,contact-rp@nds-enterprise.com,contact-nancy@notesdestyles.com,contact@nds-enterprise.com,contact-lyon@notesdestyles.com,contact-mlv@notesdestyles.com,contact-toulon@notesdestyles.com,contact-npdc@notesdestyles.com,contact-narbonne@notesdestyles.com,contact-montpellier@notesdestyles.com",3.0,M:3/T:0,Modern/Abstract
"Architecte d'intérieur Toulon, Var | CT Création Carl Tran",https://www.carltran-ctcreation.fr/,Google,Décorateur d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France","contact@carltran-ctcreation.fr,ctcreation@sfr.fr",1.0,M:1/T:0,Modern/Abstract
Mosser Intérieur Design | Agence Architecte d'intérieur,https://www.mosserinterieurdesign.fr/,Google,Décorateur d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France","contact@mosserinterieurdesign.fr,mosserlaeti@gmail.com",1.0,M:1/T:0,Modern/Abstract
Architecte d'intérieur Toulon | Studio ANNA D'IZAGUIRRE,https://www.studioannadizaguirre.com/,Google,Décorateur d'intérieur,"Toulon, Provence-Alpes-Côte d'Azur, France",annadizaguirre@gmail.com,1.0,M:4/T:3,Modern/Abstract
Hadecoville – Décoration et aménagement d'intérieur sur ...,https://www.hadecoville.fr/,Google,Architecte d'intérieur,"Le Havre, Normandie, France","contact@hadecoville.fr,CONTACT@HADECOVILLE.FR",8.0,M:8/T:0,Modern/Abstract
R3Dstudio by Natalie Amorós | /r3dstudio-architecture ...,https://www.r3dstudio.com/,Google,Architecte d'intérieur,"Le Havre, Normandie, France",info@r3dstudio.com,1.0,M:1/T:0,Modern/Abstract
Prix d'un Architecte d'intérieur : Tous les tarifs - hemea,https://www.hemea.com/fr/architecture/architecte-interieur/prix,Google,Architecte d'intérieur,"Le Havre, Normandie, France",contact@hemea.com,3.0,M:4/T:1,Modern/Abstract
Hadecoville – Décoration et aménagement d'intérieur sur ...,https://www.hadecoville.fr/,Google,Décorateur d'intérieur,"Le Havre, Normandie, France","contact@hadecoville.fr,CONTACT@HADECOVILLE.FR",8.0,M:8/T:0,Modern/Abstract
Beaucoup: accueil,https://beaucoup.design/,Google,Décorateur d'intérieur,"Le Havre, Normandie, France",,1.0,M:1/T:0,Modern/Abstract
Décorateur Le Havre : agencement espace en 3D,https://www.rhinov.fr/conseils-deco/decorateur-le-havre/,Google,Décorateur d'intérieur,"Le Havre, Normandie, France",logo_av@2x.webp,15.0,M:17/T:2,Modern/Abstract
Laurence Mingat - Architecte d'intérieur Grenoble,https://lmdesignmingat.com/,Google,Architecte d'intérieur,"Grenoble, Auvergne-Rhône-Alpes, France",,1.0,M:2/T:1,Modern/Abstract
Laurence Mingat - Architecte d'intérieur Grenoble,https://lmdesignmingat.com/,Google,Décorateur d'intérieur,"Grenoble, Auvergne-Rhône-Alpes, France",,1.0,M:2/T:1,Modern/Abstract
Décorateur d'intérieur à Grenoble | Professionnels fiables - Bilik,https://www.bilik.fr/grenoble/decorateur-interieur,Google,Décorateur d'intérieur,"Grenoble, Auvergne-Rhône-Alpes, France","grenoble@bilik.fr,pierre.dupont@bilik.fr",1.0,M:1/T:0,Modern/Abstract
"Clémentine, votre architecte d'intérieur à Grenoble",https://ynspir.com/auvergne-rhone-alpes/isere/grenoble/,Google,Décorateur d'intérieur,"Grenoble, Auvergne-Rhône-Alpes, France",contact@ynspir.com,6.0,M:10/T:4,Modern/Abstract
Prix d'un Architecte d'intérieur : Tous les tarifs - hemea,https://www.hemea.com/fr/architecture/architecte-interieur/prix,Google,Architecte d'intérieur,"Dijon, Bourgogne-Franche-Comté, France",contact@hemea.com,3.0,M:4/T:1,Modern/Abstract
Architecte d'intérieur Dijon 21,https://www.notesdestyles.com/nos-agences/architecte-dinterieur-cote-dor/architecte-dinterieur-dijon/,Google,Architecte d'intérieur,"Dijon, Bourgogne-Franche-Comté, France",contact-dijon@notesdestyles.com,1.0,M:3/T:2,Modern/Abstract
Architecte d'intérieur Dijon 21,https://www.notesdestyles.com/nos-agences/architecte-dinterieur-cote-dor/architecte-dinterieur-dijon/,Google,Décorateur d'intérieur,"Dijon, Bourgogne-Franche-Comté, France",contact-dijon@notesdestyles.com,1.0,M:3/T:2,Modern/Abstract
Cabinet Glacis: Architecture d'intérieur | Angers,https://www.cabinetglacis.com/,Google,Architecte d'intérieur,"Angers, Pays de la Loire, France",cabinet.glacis@yahoo.fr,1.0,M:1/T:0,Modern/Abstract
Architecte d'intérieur à Angers (49) - Cabinet Innen ...,https://www.innenarchitecture.fr/,Google,Architecte d'intérieur,"Angers, Pays de la Loire, France",contact@innenarchitecture.fr,1.0,M:1/T:0,Modern/Abstract
Meambaw Studio: Architecte & Designer d'intérieur à Angers,https://www.meambawstudio.fr/,Google,Architecte d'intérieur,"Angers, Pays de la Loire, France","julien@imagine-crea.fr,julien@meambawstudio.fr",1.0,M:1/T:0,Modern/Abstract
Meambaw Studio: Architecte & Designer d'intérieur à Angers,https://www.meambawstudio.fr/,Google,Décorateur d'intérieur,"Angers, Pays de la Loire, France","julien@imagine-crea.fr,julien@meambawstudio.fr",1.0,M:1/T:0,Modern/Abstract
Prix d'un Architecte d'intérieur : Tous les tarifs - hemea,https://www.hemea.com/fr/architecture/architecte-interieur/prix,Google,Architecte d'intérieur,"Nîmes, Occitanie, France",contact@hemea.com,3.0,M:4/T:1,Modern/Abstract
"Architecte d'Intérieure à Nîmes, Uzès, Alès",https://www.laetidco.fr/architecte-interieur-nimes/,Google,Architecte d'intérieur,"Nîmes, Occitanie, France",,4.0,M:4/T:0,Modern/Abstract
Décorateur d'intérieur à Nîmes - Gard | Olivier Crusells ...,https://www.oliviercrusells-decorateur.fr/,Google,Décorateur d'intérieur,"Nîmes, Occitanie, France",contact@oliviercrusells-decorateur.fr,2.0,M:2/T:0,Modern/Abstract
Découvrez les professionnels du réseau LaetIDco à Nîmes !,https://www.laetidco.fr/membre-reseau-nimes/,Google,Décorateur d'intérieur,"Nîmes, Occitanie, France",claire@prestigeimmoneuf.fr,4.0,M:4/T:0,Modern/Abstract
Création d'ambiance à Villeurbanne | Architecte d'intérieur ...,https://www.tiffanyfayolle.com/creation-d-ambiance-a-villeurbanne,Google,Architecte d'intérieur,"Villeurbanne, Auvergne-Rhône-Alpes, France","Contact@tiffanyfayolle.com,exemple@monsite.com,contact@tiffanyfayolle.com,example@mysite.com",2.0,M:2/T:0,Modern/Abstract
"CAP-D, Architecte d'intérieur à Villeurbanne",https://cap-d.info/architecte-interieur-villeurbanne/,Google,Architecte d'intérieur,"Villeurbanne, Auvergne-Rhône-Alpes, France",contact@cap-d.fr,1.0,M:2/T:1,Modern/Abstract
Architecture et décoration d'intérieur à Lyon avec rénovation ...,https://www.mdarchitectureinterieur.fr/,Google,Architecte d'intérieur,"Villeurbanne, Auvergne-Rhône-Alpes, France",contact@mdarchitectureinterieur.fr,2.0,M:6/T:4,Modern/Abstract
Création d'ambiance à Villeurbanne | Architecte d'intérieur ...,https://www.tiffanyfayolle.com/creation-d-ambiance-a-villeurbanne,Google,Décorateur d'intérieur,"Villeurbanne, Auvergne-Rhône-Alpes, France","Contact@tiffanyfayolle.com,exemple@monsite.com,contact@tiffanyfayolle.com,example@mysite.com",2.0,M:2/T:0,Modern/Abstract
"CAP-D, Architecte d'intérieur à Villeurbanne",https://cap-d.info/architecte-interieur-villeurbanne/,Google,Décorateur d'intérieur,"Villeurbanne, Auvergne-Rhône-Alpes, France",contact@cap-d.fr,1.0,M:2/T:1,Modern/Abstract
N6 Architecture d'interieur,https://n6archi.com/,Google,Architecte d'intérieur,"Clermont-Ferrand, Auvergne-Rhône-Alpes, France",contact@n6archi.com,1.0,M:1/T:0,Modern/Abstract
Architecte d'intérieur Le Mans-Sarthe | Projet Sur-Mesure,https://karacol.fr/architecte-dinterieur-le-mans/,Google,Architecte d'intérieur,"Le Mans, Pays de la Loire, France",fabienne@karacol.fr,1.0,M:1/T:0,Modern/Abstract
Architecte d'intérieur Le Mans-Sarthe | Projet Sur-Mesure,https://karacol.fr/architecte-dinterieur-le-mans/,Google,Décorateur d'intérieur,"Le Mans, Pays de la Loire, France",fabienne@karacol.fr,1.0,M:1/T:0,Modern/Abstract
Décorateur Le Mans : logement imaginé en 3D,https://www.rhinov.fr/conseils-deco/decorateur-le-mans/,Google,Décorateur d'intérieur,"Le Mans, Pays de la Loire, France",logo_av@2x.webp,16.0,M:19/T:3,Modern/Abstract
Le Ven Design: Architecte d'intérieur et décoratrice Aix-en ...,https://www.levendesign.com/,Google,Architecte d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@levendesign.com,3.0,M:5/T:2,Modern/Abstract
Architecte d'intérieur Aix-en-provence,https://maisontchenio.com/,Google,Architecte d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France","CleanShot-2025-07-28-at-18.30.04@2x.webp,CleanShot-2025-07-28-at-18.29.29@2x.webp,Logo-avec-baseline@4x-300x126.webp,Logo-avec-baseline@4x.webp,Logo-avec-baseline@4x-768x322.webp,Logo-avec-baseline@4x-1536x644.webp,ruth@maisontchenio.com,CleanShot-2025-07-28-at-18.29.05@2x.webp,Logo-avec-baseline@4x-1024x429.webp,CleanShot-2025-07-28-at-18.29.52@2x.webp,CleanShot-2025-07-28-at-18.29.38@2x.webp",2.0,M:4/T:2,Modern/Abstract
Cabinet d'architecture d'intérieur Aix en Provence - Déco By ...,https://architecte-aixenprovence.com/,Google,Architecte d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@decobyjulie.com,1.0,M:2/T:1,Modern/Abstract
Designers Studio: Architecte d'intérieur à Aix-en-Provence ...,https://www.designers-studio.com/,Google,Architecte d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@designers-studio.com,13.0,M:17/T:4,Modern/Abstract
Architecte d'intérieur Aix en Provence Décorateur Sylvie ...,https://sylvielestringant.com/,Google,Architecte d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",sylvielestringant@gmail.com,4.0,M:5/T:1,Modern/Abstract
Le Ven Design: Architecte d'intérieur et décoratrice Aix-en ...,https://www.levendesign.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@levendesign.com,3.0,M:5/T:2,Modern/Abstract
Architecte d'intérieur Aix en Provence Décorateur Sylvie ...,https://sylvielestringant.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",sylvielestringant@gmail.com,4.0,M:5/T:1,Modern/Abstract
Cabinet d'architecture d'intérieur Aix en Provence - Déco By ...,https://architecte-aixenprovence.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@decobyjulie.com,1.0,M:2/T:1,Modern/Abstract
Designers Studio: Architecte d'intérieur à Aix-en-Provence ...,https://www.designers-studio.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France",contact@designers-studio.com,13.0,M:17/T:4,Modern/Abstract
Architecte d'intérieur Aix-en-provence,https://maisontchenio.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France","CleanShot-2025-07-28-at-18.30.04@2x.webp,CleanShot-2025-07-28-at-18.29.29@2x.webp,Logo-avec-baseline@4x-300x126.webp,Logo-avec-baseline@4x.webp,Logo-avec-baseline@4x-768x322.webp,Logo-avec-baseline@4x-1536x644.webp,ruth@maisontchenio.com,CleanShot-2025-07-28-at-18.29.05@2x.webp,Logo-avec-baseline@4x-1024x429.webp,CleanShot-2025-07-28-at-18.29.52@2x.webp,CleanShot-2025-07-28-at-18.29.38@2x.webp",2.0,M:4/T:2,Modern/Abstract
Ilaria Fatone · Design d'intérieurs épurés,https://www.ilariafatone.com/,Google,Décorateur d'intérieur,"Aix-en-Provence, Provence-Alpes-Côte d'Azur, France","utilisateur@domaine.com,ilaria@ilariafatone.com",3.0,M:3/T:0,Modern/Abstract
ATYPIQUE | ARCHITECTE D'INTÉRIEUR | BREST - Marie ...,https://www.atypique-brest.fr/tmp/,Google,Architecte d'intérieur,"Brest, Bretagne, France",mail@atypique-brest.fr,3.0,M:3/T:0,Modern/Abstract
E.D. Décoration d'intérieur – Architecture d'intérieur ...,https://ed-decoration-interieur.com/,Google,Architecte d'intérieur,"Brest, Bretagne, France",eugenie@ed-decoration-interieur.com,2.0,M:3/T:1,Modern/Abstract
